PDB, CONSENSUS, DSSP, STRIDE, KAKSI, PROSS
1fecB, 0.9124087591240876, 0.8427672955974843, 0.8192771084337349, 0.8170731707317073, 0.9020979020979021
2wfjA, 1.0, 1.0, 0.9583333333333334, 0.8, 1.0
3hdcA, 1.0, 1.0, 1.0, 0.9047619047619048, 1.0
2rb7B, 1.0, 0.9, 0.9043478260869565, 0.8602941176470589, 0.9888888888888889
2o74F, 0.9615384615384616, 0.8728813559322034, 0.859504132231405, 0.8145161290322581, 0.9279279279279279
3l4eA, 0.9672131147540983, 0.7692307692307693, 0.7948717948717948, 0.7974683544303798, 0.9117647058823529
3mc3A, 0.9333333333333333, 0.9056603773584906, 0.9736842105263158, 0.8846153846153846, 0.9375
2ihdA, 0.9397590361445783, 0.9302325581395349, 0.865979381443299, 0.8380952380952381, 0.8936170212765957
2nndA, 1.0, 0.9583333333333334, 0.9583333333333334, 0.8125, 1.0
2pgoA, 0.8911917098445595, 0.8468085106382979, 0.8524590163934426, 0.7764705882352941, 0.8486238532110092
2r2yA, 0.9230769230769231, 0.9230769230769231, 0.9285714285714286, 0.9230769230769231, 0.8125
2hfnH, 1.0, 1.0, 0.9482758620689655, 0.8813559322033898, 0.9807692307692307
3hkxA, 0.9295774647887324, 0.8666666666666667, 0.8571428571428571, 0.8089887640449438, 0.918918918918919
3m1uA, 0.9523809523809523, 0.8392857142857143, 0.8285714285714286, 0.7899159663865546, 0.9384615384615385
3nulA, 0.9444444444444444, 0.9473684210526315, 0.9230769230769231, 0.8181818181818182, 0.9444444444444444
2r751, 0.8032786885245902, 0.7391304347826086, 0.7172413793103448, 0.6938775510204082, 0.7769230769230769
2xdwA, 0.9024390243902439, 0.823170731707317, 0.8113207547169812, 0.7814569536423841, 0.8625954198473282
2xdaA, 0.9642857142857143, 0.8591549295774648, 0.8648648648648649, 0.8656716417910447, 0.95
2yxoB, 0.9787234042553191, 0.868421052631579, 0.8761061946902655, 0.8067226890756303, 0.9484536082474226
1l6wB, 0.8818181818181818, 0.853448275862069, 0.8455284552845529, 0.7518248175182481, 0.8793103448275862
2vkvA, 1.0, 0.9798657718120806, 0.9735099337748344, 0.9012345679012346, 0.9727891156462585
3lyfD, 0.9632352941176471, 0.9012345679012346, 0.9012345679012346, 0.8128654970760234, 0.95
2hrzA, 0.9, 0.8913043478260869, 0.8705035971223022, 0.7848101265822784, 0.8823529411764706
1ag9B, 0.9833333333333333, 0.8939393939393939, 0.9, 0.863013698630137, 0.9402985074626866
2vvwA, 0.9029126213592233, 0.8867924528301887, 0.8796296296296297, 0.8151260504201681, 0.8691588785046729
1fj2B, 0.8955223880597015, 0.7380952380952381, 0.7241379310344828, 0.7325581395348837, 0.8985507246376812
3kciA, 0.5, 0.47368421052631576, 0.6, 0.3333333333333333, 0.5
1i0vA, 0.9411764705882353, 0.9411764705882353, 0.9411764705882353, 0.8421052631578947, 0.9411764705882353
1rwjA, 1.0, 0.85, 0.8571428571428571, 0.7142857142857143, 1.0
1z3eA, 0.9761904761904762, 0.8627450980392157, 0.8490566037735849, 0.8, 0.9777777777777777
2xi9B, 0.6730769230769231, 0.5645161290322581, 0.6140350877192983, 0.5384615384615384, 0.6363636363636364
1v2bB, 1.0, 0.9230769230769231, 0.9310344827586207, 0.85, 1.0
2qodA, 0.9690721649484536, 0.9459459459459459, 0.9316239316239316, 0.8487394957983193, 0.9514563106796117
2fe5A, 1.0, 1.0, 0.9333333333333333, 0.7777777777777778, 1.0
3l3bA, 0.8333333333333334, 0.8625, 0.8192771084337349, 0.6931818181818182, 0.7971014492753623
3qxbB, 0.9494949494949495, 0.8489208633093526, 0.8125, 0.8333333333333334, 0.9411764705882353
2asfA, 0.8275862068965517, 0.8275862068965517, 0.7647058823529411, 0.7941176470588235, 0.8387096774193549
3h6pB, 1.0, 1.0, 1.0, 1.0, 1.0
2iu5A, 0.9849624060150376, 0.9565217391304348, 0.9366197183098591, 0.9139072847682119, 0.9637681159420289
1xreA, 0.8636363636363636, 0.8018018018018018, 0.808695652173913, 0.7980769230769231, 0.8709677419354839
3m73A, 0.9661016949152542, 0.964, 0.9501915708812261, 0.935361216730038, 0.9596774193548387
2x9zA, 1.0, 0.7, 1.0, 1.0, 1.0
1ynhB, 0.9928571428571429, 0.8729281767955801, 0.8609625668449198, 0.8587570621468926, 0.9808917197452229
2jahA, 0.9772727272727273, 0.9663865546218487, 0.9478260869565217, 0.8863636363636364, 0.9666666666666667
2y8gB, 0.8636363636363636, 0.8636363636363636, 0.8636363636363636, 0.8695652173913043, 0.8636363636363636
2y2zA, 0.98, 0.98125, 0.9473684210526315, 0.8895027624309392, 0.9808917197452229
2rdcB, 0.9550561797752809, 0.9607843137254902, 0.9519230769230769, 0.911504424778761, 0.9555555555555556
2gigA, 1.0, 0.9259259259259259, 0.8933333333333333, 0.8392857142857143, 0.9347826086956522
3bg2B, 0.899581589958159, 0.8619402985074627, 0.8623188405797102, 0.8309352517985612, 0.896
2vqqB, 0.9097744360902256, 0.8516129032258064, 0.8373493975903614, 0.8095238095238095, 0.8896551724137931
3ejfA, 0.828125, 0.7910447761194029, 0.8, 0.75, 0.8208955223880597
3kezB, 0.9483870967741935, 0.8640776699029126, 0.8743718592964824, 0.8264840182648402, 0.9151515151515152
2bekD, 0.9595959595959596, 0.9380530973451328, 0.923728813559322, 0.835820895522388, 0.9519230769230769
3isrA, 0.9772727272727273, 0.9122807017543859, 0.9152542372881356, 0.8363636363636363, 0.9148936170212766
1qauA, 0.9333333333333333, 0.9333333333333333, 0.9333333333333333, 0.7368421052631579, 0.9333333333333333
1m33A, 1.0, 0.9819819819819819, 0.9478260869565217, 0.90625, 0.989247311827957
3jxgB, 0.8333333333333334, 0.5869565217391305, 0.6363636363636364, 0.6511627906976745, 0.8461538461538461
3mwcA, 0.9398496240601504, 0.9290322580645162, 0.9177215189873418, 0.8045977011494253, 0.9225352112676056
2fa8A, 1.0, 0.8181818181818182, 0.8709677419354839, 0.8666666666666667, 1.0
2x8jC, 0.918918918918919, 0.7959183673469388, 0.8144329896907216, 0.7894736842105263, 0.8961038961038961
2d0iB, 0.9152542372881356, 0.8561151079136691, 0.8472222222222222, 0.7702702702702703, 0.8976377952755905
1t6cA, 0.984251968503937, 0.9432624113475178, 0.9266666666666666, 0.8741721854304636, 0.9577464788732394
3bktA, 0.9166666666666666, 0.92, 0.8333333333333334, 0.7857142857142857, 0.8846153846153846
1qwzA, 0.9272727272727272, 0.9047619047619048, 0.9354838709677419, 0.84375, 0.9322033898305084
1mw9X, 0.9515418502202643, 0.9133858267716536, 0.8834586466165414, 0.8421052631578947, 0.9240506329113924
3kmhA, 1.0, 0.8709677419354839, 0.8529411764705882, 0.8484848484848485, 1.0
2gb7D, 0.95, 0.9166666666666666, 0.895, 0.8829268292682927, 0.9459459459459459
3h4iA, 0.9127906976744186, 0.8783068783068783, 0.8477157360406091, 0.8137254901960784, 0.9034090909090909
1u1wB, 0.8888888888888888, 0.8421052631578947, 0.7619047619047619, 0.7058823529411765, 0.8421052631578947
2z8xA, 0.5178571428571429, 0.4484848484848485, 0.4444444444444444, 0.44666666666666666, 0.5081967213114754
1o98A, 0.80625, 0.7010309278350515, 0.6618357487922706, 0.681592039800995, 0.7891566265060241
2wuxA, 0.9090909090909091, 0.9411764705882353, 0.868421052631579, 0.8620689655172413, 0.9259259259259259
3mvpA, 0.972972972972973, 0.9567901234567902, 0.9570552147239264, 0.9085714285714286, 0.9668874172185431
2ahuA, 0.9634146341463414, 0.8761061946902655, 0.8771929824561403, 0.7380952380952381, 0.9204545454545454
3hu5A, 0.9772727272727273, 0.8888888888888888, 0.9076923076923077, 0.8260869565217391, 0.9772727272727273
3fynA, 0.9761904761904762, 0.8333333333333334, 0.796875, 0.8305084745762712, 0.9545454545454546
3m9kA, 1.0, 1.0, 0.9555555555555556, 0.8431372549019608, 0.9767441860465116
3qyjA, 0.963302752293578, 0.8978102189781022, 0.8675496688741722, 0.8571428571428571, 0.888
2faoB, 0.987012987012987, 0.8631578947368421, 0.875, 0.8469387755102041, 0.9382716049382716
3llcA, 0.9821428571428571, 0.8947368421052632, 0.8723404255319149, 0.8584905660377359, 0.9824561403508771
3ia7B, 0.9683544303797469, 0.9175824175824175, 0.875, 0.8385416666666666, 0.927710843373494
3fs2B, 0.9175257731958762, 0.8828828828828829, 0.8879310344827587, 0.811965811965812, 0.8660714285714286
3jq0A, 0.85625, 0.771551724137931, 0.7954545454545454, 0.7338709677419355, 0.844311377245509
2fpxB, 0.9555555555555556, 0.8666666666666667, 0.8983050847457628, 0.8333333333333334, 0.9361702127659575
3ht1A, 0.42857142857142855, 0.35294117647058826, 0.45, 0.46153846153846156, 0.46153846153846156
2htsA, 0.8666666666666667, 0.8857142857142857, 0.8611111111111112, 0.7380952380952381, 0.7941176470588235
2dsjB, 0.9148936170212766, 0.8883248730964467, 0.8660287081339713, 0.8017241379310345, 0.8984771573604061
3ljuX, 0.8113207547169812, 0.7099236641221374, 0.6934306569343066, 0.7307692307692307, 0.8198198198198198
3gahA, 0.8691588785046729, 0.8691588785046729, 0.8482142857142857, 0.8, 0.8558558558558559
3jubA, 1.0, 0.8636363636363636, 0.782608695652174, 0.75, 0.95
1fm4A, 1.0, 0.9736842105263158, 0.95, 0.9090909090909091, 1.0
2qx2A, 0.8829787234042553, 0.8365384615384616, 0.8440366972477065, 0.7844827586206896, 0.8787878787878788
2b1yA, 0.9, 0.9, 0.8181818181818182, 0.6428571428571429, 0.8181818181818182
1cvzA, 0.8222222222222222, 0.6727272727272727, 0.5846153846153846, 0.5507246376811594, 0.8222222222222222
2a35A, 0.8846153846153846, 0.875, 0.8681318681318682, 0.8021978021978022, 0.8795180722891566
3ojsA, 0.8947368421052632, 0.8694158075601375, 0.8604651162790697, 0.8102893890675241, 0.8697183098591549
2e3aA, 0.9655172413793104, 0.8450704225352113, 0.8389261744966443, 0.8104575163398693, 0.9444444444444444
3g7qA, 0.9655172413793104, 0.8908045977011494, 0.9050632911392406, 0.8920454545454546, 0.9655172413793104
1khqA, 0.8372093023255814, 0.7115384615384616, 0.5507246376811594, 0.5507246376811594, 0.8372093023255814
2jgnB, 1.0, 0.971830985915493, 0.92, 0.8266666666666667, 0.9538461538461539
3ck1A, 1.0, 1.0, 0.9642857142857143, 0.9, 1.0
1h4rA, 1.0, 0.9626168224299065, 0.9636363636363636, 0.9122807017543859, 1.0
1tzjB, 0.9767441860465116, 0.8986486486486487, 0.8789808917197452, 0.8589743589743589, 0.9635036496350365
3mcqA, 0.9764705882352941, 0.9056603773584906, 0.8981481481481481, 0.8389830508474576, 0.9767441860465116
1qhqA, 0.9166666666666666, 0.9333333333333333, 0.7368421052631579, 0.55, 0.9166666666666666
3ecfB, 0.9722222222222222, 0.9302325581395349, 0.95, 0.8837209302325582, 0.9736842105263158
2opwA, 0.8275862068965517, 0.68, 0.6582278481012658, 0.7027027027027027, 0.8305084745762712
2vc3A, 0.9540229885057471, 0.8703703703703703, 0.8703703703703703, 0.8468468468468469, 0.9587628865979382
3gwhB, 0.961038961038961, 0.9615384615384616, 0.9375, 0.872093023255814, 0.9493670886075949
2i33B, 0.9545454545454546, 0.9421487603305785, 0.9285714285714286, 0.8560606060606061, 0.9545454545454546
3d3bA, 0.9797979797979798, 0.970873786407767, 0.9528301886792453, 0.8859649122807017, 0.9797979797979798
2uuuC, 0.9880239520958084, 0.9264705882352942, 0.9289099526066351, 0.8258928571428571, 0.9833333333333333
1cruB, 0.36363636363636365, 0.13333333333333333, 0.11764705882352941, 0.25, 0.36363636363636365
3oajA, 0.9814814814814815, 0.9655172413793104, 0.9655172413793104, 0.8382352941176471, 0.9482758620689655
2w1jB, 1.0, 0.8461538461538461, 0.94, 0.9285714285714286, 1.0
1vlrA, 0.9733333333333334, 0.8842105263157894, 0.8673469387755102, 0.8043478260869565, 0.9625
3i8sC, 0.9491525423728814, 0.9090909090909091, 0.9224806201550387, 0.8611111111111112, 0.9512195121951219
2wgyA, 0.9382022471910112, 0.8803827751196173, 0.8447488584474886, 0.831858407079646, 0.900523560209424
1nofA, 0.7840909090909091, 0.7403846153846154, 0.6964285714285714, 0.6120689655172413, 0.7553191489361702
1mj5A, 0.9072164948453608, 0.8992248062015504, 0.8947368421052632, 0.7913669064748201, 0.8738738738738738
2wolA, 0.9398496240601504, 0.8070175438596491, 0.8066298342541437, 0.7953216374269005, 0.9166666666666666
1ixgA, 0.9210526315789473, 0.9112903225806451, 0.8666666666666667, 0.8071428571428572, 0.9105691056910569
1dlyA, 1.0, 0.9743589743589743, 0.9418604651162791, 0.8588235294117647, 1.0
3owvA, 1.0, 0.8648648648648649, 0.8461538461538461, 0.8378378378378378, 0.9354838709677419
2rdmA, 1.0, 0.9795918367346939, 0.9615384615384616, 0.8852459016393442, 0.96
3fn5A, 1.0, 0.6451612903225806, 0.6451612903225806, 0.8095238095238095, 1.0
2ex0B, 0.9712230215827338, 0.95625, 0.9217877094972067, 0.8556701030927835, 0.9731543624161074
2fhfA, 0.7970297029702971, 0.6258741258741258, 0.6388888888888888, 0.6341463414634146, 0.7657657657657657
3f6qA, 0.971830985915493, 0.9629629629629629, 0.8863636363636364, 0.8333333333333334, 0.961038961038961
3qi7B, 0.944, 0.8848484848484849, 0.8658536585365854, 0.8369565217391305, 0.8962962962962963
3b7cA, 1.0, 0.9714285714285714, 0.9375, 0.9411764705882353, 1.0
3l6tA, 0.9193548387096774, 0.8472222222222222, 0.9041095890410958, 0.8378378378378378, 0.8970588235294118
1wvfA, 0.9883720930232558, 0.8809523809523809, 0.8826291079812206, 0.8394495412844036, 0.9772727272727273
3i09A, 0.9912280701754386, 0.9230769230769231, 0.875, 0.8275862068965517, 0.9658119658119658
3e5uA, 1.0, 0.9885057471264368, 0.9666666666666667, 0.9021739130434783, 0.9882352941176471
3lnyA, 1.0, 0.8235294117647058, 0.8235294117647058, 0.8333333333333334, 1.0
2odlA, 0.8333333333333334, 0.3125, 0.5555555555555556, 0.7142857142857143, 0.8333333333333334
2cbzA, 0.953125, 0.8533333333333334, 0.8375, 0.7738095238095238, 0.9253731343283582
1vr7B, 0.9583333333333334, 0.8787878787878788, 0.8529411764705882, 0.8333333333333334, 0.9583333333333334
2bhzA, 0.8151260504201681, 0.6648648648648648, 0.6684782608695652, 0.7485029940119761, 0.8031496062992126
1oh0A, 0.9696969696969697, 0.925, 0.925, 0.8918918918918919, 0.9705882352941176
3mhsA, 0.8264462809917356, 0.7419354838709677, 0.7581699346405228, 0.6763005780346821, 0.8046875
2jcqA, 1.0, 0.8636363636363636, 0.7916666666666666, 0.7916666666666666, 1.0
3iukA, 0.9899665551839465, 0.9716713881019831, 0.9623188405797102, 0.8759305210918115, 0.9709677419354839
1b0uA, 0.9787234042553191, 0.9428571428571428, 0.9181818181818182, 0.8376068376068376, 0.9591836734693877
2d4nA, 0.4, 0.18181818181818182, 0.25, 0.5, 0.4
1jidA, 1.0, 0.8235294117647058, 0.8292682926829268, 0.8571428571428571, 1.0
1o04E, 0.9887005649717514, 0.9651741293532339, 0.9552238805970149, 0.8792270531400966, 0.9832402234636871
2pb2B, 0.9577464788732394, 0.9130434782608695, 0.893491124260355, 0.8418079096045198, 0.9459459459459459
3lydA, 0.8888888888888888, 0.8571428571428571, 0.8064516129032258, 0.8076923076923077, 0.85
1nkpD, 0.9852941176470589, 0.9436619718309859, 0.9315068493150684, 0.9577464788732394, 0.9855072463768116
3hkwA, 0.8717948717948718, 0.8007246376811594, 0.7992957746478874, 0.775, 0.8688524590163934
1gq6C, 0.8640776699029126, 0.7903225806451613, 0.7751937984496124, 0.7578125, 0.8333333333333334
1qg8A, 0.9324324324324325, 0.8068181818181818, 0.8333333333333334, 0.7835051546391752, 0.9333333333333333
2nsaA, 0.9911504424778761, 0.9838709677419355, 0.967479674796748, 0.8992805755395683, 0.9747899159663865
3a7iA, 0.941747572815534, 0.8632478632478633, 0.8467741935483871, 0.8373983739837398, 0.9181818181818182
1kptA, 0.7142857142857143, 0.6666666666666666, 0.6666666666666666, 0.625, 0.7333333333333333
3mz0A, 1.0, 0.9769230769230769, 0.9672131147540983, 0.8642857142857143, 0.9907407407407407
3qxcA, 0.9775280898876404, 0.9381443298969072, 0.9108910891089109, 0.8611111111111112, 0.967741935483871
1wogE, 0.9887640449438202, 0.8962264150943396, 0.8849557522123894, 0.8703703703703703, 0.9702970297029703
1s3cA, 0.9772727272727273, 0.9803921568627451, 0.9433962264150944, 0.8032786885245902, 0.9347826086956522
2xqoA, 0.9438202247191011, 0.8571428571428571, 0.8672566371681416, 0.7948717948717948, 0.9148936170212766
3ofkC, 0.9861111111111112, 0.9518072289156626, 0.9534883720930233, 0.8604651162790697, 0.9736842105263158
3lrtA, 0.9318181818181818, 0.8913043478260869, 0.8865979381443299, 0.8148148148148148, 0.9010989010989011
1vkfC, 1.0, 0.9384615384615385, 0.9285714285714286, 0.8571428571428571, 1.0
1lc3A, 0.9230769230769231, 0.8760330578512396, 0.8629032258064516, 0.8095238095238095, 0.8899082568807339
2glzB, 0.9824561403508771, 0.9682539682539683, 0.8985507246376812, 0.8676470588235294, 0.9508196721311475
1mi3B, 0.9351851851851852, 0.921875, 0.8897058823529411, 0.7651006711409396, 0.8907563025210085
2qngA, 1.0, 0.5384615384615384, 0.5384615384615384, 0.7, 1.0
1te2A, 0.9428571428571428, 0.941747572815534, 0.8653846153846154, 0.8141592920353983, 0.9041095890410958
3m7kA, 0.9803921568627451, 0.95, 0.9354838709677419, 0.8666666666666667, 0.9642857142857143
1ekjC, 0.9540229885057471, 0.8888888888888888, 0.9029126213592233, 0.8518518518518519, 0.9361702127659575
2z7fE, 0.875, 0.7894736842105263, 0.7777777777777778, 0.875, 0.875
3giuA, 0.9454545454545454, 0.9523809523809523, 0.9354838709677419, 0.8591549295774648, 0.9464285714285714
2c2uA, 1.0, 0.9834710743801653, 0.96, 0.9206349206349206, 1.0
1l9xA, 0.8421052631578947, 0.8173076923076923, 0.7981651376146789, 0.7327586206896551, 0.8076923076923077
1ijxC, 0.8809523809523809, 0.8913043478260869, 0.8627450980392157, 0.7592592592592593, 0.8333333333333334
3h7hB, 1.0, 0.8, 0.7894736842105263, 0.7380952380952381, 1.0
2c8mA, 0.9873417721518988, 0.9659090909090909, 0.9550561797752809, 0.8602150537634409, 0.9875
1nzjA, 0.8829787234042553, 0.8018018018018018, 0.7563025210084033, 0.717948717948718, 0.8571428571428571
2wzbA, 0.9577464788732394, 0.9, 0.884393063583815, 0.8118279569892473, 0.9407894736842105
1mkkA, 0.875, 0.6666666666666666, 0.6666666666666666, 0.7777777777777778, 0.875
3l9uA, 0.946236559139785, 0.8504672897196262, 0.9056603773584906, 0.8636363636363636, 0.9207920792079208
3oqvA, 0.9719626168224299, 0.928, 0.9206349206349206, 0.8661417322834646, 0.9658119658119658
2wuuA, 0.8468468468468469, 0.8, 0.75, 0.676056338028169, 0.8135593220338984
3lccA, 0.9545454545454546, 0.88, 0.8831168831168831, 0.8117647058823529, 0.9552238805970149
3dmcA, 1.0, 0.8974358974358975, 0.9736842105263158, 0.9512195121951219, 1.0
2qjxA, 1.0, 0.9863013698630136, 0.9571428571428572, 0.891566265060241, 1.0
1u60B, 0.952054794520548, 0.9225806451612903, 0.8902439024390244, 0.8160919540229885, 0.9333333333333333
1rm6B, 0.9222222222222223, 0.92, 0.8773584905660378, 0.7456140350877193, 0.8854166666666666
2qq5A, 0.9009009009009009, 0.8984375, 0.8787878787878788, 0.8257575757575758, 0.8956521739130435
2zndA, 1.0, 1.0, 0.9902912621359223, 0.8938053097345132, 0.9803921568627451
3f6yA, 0.9571428571428572, 0.7755102040816326, 0.7894736842105263, 0.7142857142857143, 0.9444444444444444
2de3A, 0.968503937007874, 0.8125, 0.7819148936170213, 0.7714285714285715, 0.9366197183098591
1my6B, 0.9230769230769231, 0.8141592920353983, 0.8073394495412844, 0.8198198198198198, 0.8762886597938144
3bhqA, 0.9849624060150376, 0.9743589743589743, 0.9675324675324676, 0.9137931034482759, 0.9850746268656716
2od5A, 0.9705882352941176, 0.9, 0.95, 0.7659574468085106, 0.926829268292683
2o5uA, 0.9629629629629629, 0.9411764705882353, 0.9428571428571428, 0.9032258064516129, 0.9642857142857143
2r7hA, 1.0, 0.9433962264150944, 0.9166666666666666, 0.84375, 1.0
2xdjF, 1.0, 1.0, 0.9836065573770492, 0.9833333333333333, 1.0
1i77A, 0.8823529411764706, 0.65625, 0.6774193548387096, 0.625, 0.8823529411764706
3enbA, 0.927710843373494, 0.9247311827956989, 0.9157894736842105, 0.8829787234042553, 0.9166666666666666
2oyoA, 0.9537037037037037, 0.8888888888888888, 0.889763779527559, 0.8428571428571429, 0.9385964912280702
2ozfA, 0.9333333333333333, 0.9333333333333333, 0.875, 0.7368421052631579, 0.9333333333333333
1xs5A, 0.9615384615384616, 0.9032258064516129, 0.8804347826086957, 0.8144329896907216, 0.9629629629629629
2zpdA, 0.8571428571428571, 0.7419354838709677, 0.7575757575757576, 0.6944444444444444, 0.8235294117647058
3lepA, 0.9903846153846154, 0.975609756097561, 0.9285714285714286, 0.8161764705882353, 0.9541284403669725
2pbcC, 0.5, 0.5833333333333334, 0.6153846153846154, 0.5, 0.5
1g94A, 0.6630434782608695, 0.5314685314685315, 0.5503875968992248, 0.539568345323741, 0.6458333333333334
1yxmB, 0.990990990990991, 0.9848484848484849, 0.9777777777777777, 0.9354838709677419, 0.9739130434782609
3a40X, 0.8933333333333333, 0.8373493975903614, 0.815028901734104, 0.8033707865168539, 0.8658536585365854
2gf3B, 1.0, 0.9008264462809917, 0.9230769230769231, 0.9272727272727272, 1.0
2amjB, 0.9830508474576272, 0.8985507246376812, 0.9130434782608695, 0.8271604938271605, 0.953125
2wdcA, 0.9290780141843972, 0.8659217877094972, 0.8636363636363636, 0.8055555555555556, 0.918918918918919
3cg1A, 0.9117647058823529, 0.8416666666666667, 0.824, 0.808, 0.8782608695652174
2avkA, 1.0, 0.990909090909091, 0.9734513274336283, 0.9541284403669725, 0.9811320754716981
2ba2C, 0.9850746268656716, 0.9852941176470589, 0.9855072463768116, 0.9444444444444444, 0.9855072463768116
2p9wA, 1.0, 0.6363636363636364, 0.6190476190476191, 0.9090909090909091, 1.0
3aq2B, 1.0, 0.8409090909090909, 0.8444444444444444, 0.8837209302325582, 1.0
3hjrA, 0.7283950617283951, 0.6442307692307693, 0.638095238095238, 0.6147540983606558, 0.7228915662650602
2bdrA, 1.0, 0.3076923076923077, 0.45454545454545453, 0.8333333333333334, 0.7142857142857143
2fhzA, 0.8717948717948718, 0.813953488372093, 0.8333333333333334, 0.7777777777777778, 0.875
1ej0A, 0.9180327868852459, 0.8507462686567164, 0.8484848484848485, 0.7808219178082192, 0.9180327868852459
2od4A, 0.40625, 0.30952380952380953, 0.30952380952380953, 0.3023255813953488, 0.38235294117647056
2i7cC, 0.9857142857142858, 0.7888888888888889, 0.8837209302325582, 0.797979797979798, 0.9866666666666667
3mkhB, 0.8960396039603961, 0.8425531914893617, 0.8333333333333334, 0.7818930041152263, 0.847926267281106
2a9sA, 0.9436619718309859, 0.8933333333333333, 0.8860759493670886, 0.8658536585365854, 0.9436619718309859
2rc8B, 0.8241758241758241, 0.7523809523809524, 0.7297297297297297, 0.6902654867256637, 0.8144329896907216
1t1vB, 1.0, 1.0, 0.9069767441860465, 0.78, 0.9459459459459459
3cl5A, 0.7209302325581395, 0.6071428571428571, 0.6071428571428571, 0.5666666666666667, 0.6739130434782609
3daiA, 1.0, 0.96875, 0.9494949494949495, 0.9, 1.0
1h2eA, 1.0, 1.0, 0.9772727272727273, 0.8620689655172413, 1.0
2bfwA, 0.9761904761904762, 0.8842105263157894, 0.9166666666666666, 0.8627450980392157, 0.9042553191489362
2vliB, 0.9836065573770492, 0.8651685393258427, 0.8674698795180723, 0.8762886597938144, 0.9838709677419355
2cchB, 0.9281045751633987, 0.8700564971751412, 0.8655913978494624, 0.8385416666666666, 0.9285714285714286
3hm5A, 0.8604651162790697, 0.8478260869565217, 0.8125, 0.7222222222222222, 0.8409090909090909
1jvbA, 0.9710144927536232, 0.9306930693069307, 0.8910891089108911, 0.8083333333333333, 0.9577464788732394
3li9A, 0.9661016949152542, 0.9404761904761905, 0.9259259259259259, 0.8571428571428571, 0.9682539682539683
1oaaA, 0.9649122807017544, 0.943089430894309, 0.937007874015748, 0.8582089552238806, 0.9658119658119658
1sa3A, 0.9292929292929293, 0.8956521739130435, 0.8813559322033898, 0.8672566371681416, 0.9238095238095239
3ju3A, 0.9714285714285714, 0.9130434782608695, 0.9302325581395349, 0.8461538461538461, 0.9714285714285714
2z3zA, 0.8470588235294118, 0.8316831683168316, 0.7699115044247787, 0.79, 0.8494623655913979
3pu9A, 0.9482758620689655, 0.9180327868852459, 0.875, 0.7945205479452054, 0.9016393442622951
2osxA, 0.7716535433070866, 0.684931506849315, 0.6907894736842105, 0.660377358490566, 0.7518248175182481
3pozA, 0.875, 0.84375, 0.84, 0.7538461538461538, 0.8679245283018868
2gauA, 0.9583333333333334, 0.9528301886792453, 0.944954128440367, 0.8807339449541285, 0.941747572815534
1p6oB, 0.8787878787878788, 0.8309859154929577, 0.8356164383561644, 0.7901234567901234, 0.8571428571428571
3ljqA, 0.9888888888888889, 0.9381443298969072, 0.912621359223301, 0.8691588785046729, 0.978494623655914
3ebtA, 1.0, 0.8409090909090909, 0.9714285714285714, 0.8163265306122449, 0.967741935483871
3mbkB, 0.935064935064935, 0.865979381443299, 0.86, 0.8055555555555556, 0.896551724137931
3cq2A, 1.0, 1.0, 0.8857142857142857, 0.7073170731707317, 0.9642857142857143
3nedA, 0.5333333333333333, 0.45454545454545453, 0.6, 0.4230769230769231, 0.5882352941176471
2a14A, 1.0, 0.97, 0.9619047619047619, 0.8839285714285714, 1.0
1rfyB, 1.0, 0.984375, 0.9701492537313433, 0.9, 1.0
3fzyB, 0.9512195121951219, 0.84, 0.8076923076923077, 0.8125, 0.9069767441860465
1g9gA, 0.9585253456221198, 0.8995983935742972, 0.8862745098039215, 0.8473282442748091, 0.9347826086956522
2h1cA, 0.6571428571428571, 0.5903614457831325, 0.6022727272727273, 0.5591397849462365, 0.6363636363636364
1jvwA, 0.9761904761904762, 0.8, 0.8518518518518519, 0.7857142857142857, 0.9761904761904762
2yvoA, 0.972972972972973, 0.9743589743589743, 0.8837209302325582, 0.8604651162790697, 0.9487179487179487
2j1pB, 0.9884393063583815, 0.9800995024875622, 0.965, 0.8947368421052632, 0.9775280898876404
1zhhA, 0.9801324503311258, 0.9681528662420382, 0.9457831325301205, 0.8700564971751412, 0.9743589743589743
3orkA, 0.9888888888888889, 0.9902912621359223, 0.9727272727272728, 0.853448275862069, 0.9891304347826086
3gs9A, 0.9444444444444444, 0.92, 0.8297872340425532, 0.8536585365853658, 0.9259259259259259
1u0kB, 0.8333333333333334, 0.765625, 0.7384615384615385, 0.7397260273972602, 0.8392857142857143
2gcuC, 0.98, 0.8833333333333333, 0.8307692307692308, 0.828125, 0.9622641509433962
2yqcA, 0.9657534246575342, 0.8736842105263158, 0.8421052631578947, 0.8453038674033149, 0.9545454545454546
3dz8A, 0.9672131147540983, 0.8428571428571429, 0.8450704225352113, 0.8714285714285714, 0.8955223880597015
3orvD, 0.65, 0.5769230769230769, 0.5555555555555556, 0.6086956521739131, 0.65
2uyqA, 0.9375, 0.88, 0.8285714285714286, 0.8226950354609929, 0.9016393442622951
1x82A, 0.8666666666666667, 0.8947368421052632, 0.8823529411764706, 0.7647058823529411, 0.8823529411764706
1nlfA, 0.9864864864864865, 0.898876404494382, 0.9204545454545454, 0.8387096774193549, 0.9605263157894737
1xqfA, 0.9628099173553719, 0.9523809523809523, 0.9460431654676259, 0.8881118881118881, 0.9372549019607843
